206335,Sessions' sanctuary city policy stands in stark contrast to Democrats',Neutral
206359,"Republicans are so hopeless, Trump may have to work with Democrats",Left
206406,Democrats have a new and surprising weapon on Capitol Hill: Power,Left
206461,"Democrats secure enough votes to block Gorsuch, setting stage for 'nuclear' option",Left
206569,Sen. Mitch McConnell: Democrats reap what they have sown,Left
206724,Democrats finally have a chance to win on taxes,Left
206779,Democrats fear that Trump has barred key federal workers from speaking to them,Left
206857,Democratic enthusiasm may not be enough to capture GOP House seat in Georgia,Left
206913,Democrats partner with political newcomers aiming to create anti-Trump wave in 2018 midterms,Left
207069,Trump blames Democrats for government shutdown threats,Right
207183,The past 100 days have been a disaster — for Democrats,Right
207204,Jon Tester could teach Democrats a lot about rural America — if he can keep his Senate seat,Neutral
207232,This tax plan would throw Democrats into chaos,Right
207233,Why won't Democrats let antiabortion progressives under their tent?,Neutral
207297,Democrats' two biggest opponents ahead of 2018 may be time and themselves,Right
207378,Democrats hate James Comey. But they hate the fact Trump fired him even more.,Right
207406,Mitch McConnell just shut down any hopes Democrats had of an independent Russia investigation,Right
207415,Don't blame Democrats' problems on support for abortion rights,Left
207434,Senate Democrats demand answers from Rod Rosenstein about involvement in Comey firing,Left
207511,"Republicans and Democrats agree: If Trump has tapes, he'll need to turn them over to Congress",Neutral
207567,Will Trump be impeached? It's less likely than some Democrats are suggesting.,Right
207579,"If Democrats don't win one of three upcoming special elections, how can they take back the majority in 2018?",Left
207684,"For Democrats, special elections may be preview of 2018 campaigns",Neutral
207725,"Flynn takes 5th on Senate panel subpoena, as a top House Democrat alleges new evidence of lies",Left
207811,"Democrats prepare to claim victory in Montana, regardless of outcome",Left
207819,Senate Republicans likely to change custom that allows Democrats to block judicial choices,Right
207870,"Democrats copied the GOP's politics of 'personal responsibility,' and it hurt America",Right
207873,Republicans and Democrats are both wrong about leaks from intelligence agencies,Neutral
207877,The lesson of Montana for Democrats: They need serious candidates — and a policy agenda,Left
207963,"To shake up the Democratic Party, progressives turn to a primary race in Virginia",Left
208161,"'Infrastructure week,' designed to challenge Democrats, finds no takers",Neutral
208210,Trump committed no crime. Democrats need to get over it.,Right
208276,Virginia Democrats and the agony of two good choices,Neutral
208320,The GOP's fantastically anti-democratic quest to kill health care in the dark,Left
208385,Democratic win in Georgia would signal that the establishment is alive and kicking,Left
208433,Democrats just got some very good news from the Supreme Court on gerrymandering,Left
208475,"Why it's a big deal if Democrats win Georgia, in 6 charts",Left
208483,Georgia race provides a wake-up call for both Democrats and Republicans,Neutral
208513,"Democrats will keep losing, unless they do this",Right
208527,How Democratic timidity may have helped Trump get elected,Right
208542,"Beyond opposing Trump, Democrats keep searching for a message",Right
208576,Democrats field a glut of House candidates in 2018 but remain divided on how to win,Left
208664,Senate Democrats shine light on health bill's longer-term effect on Medicaid,Left
208742,"As GOP struggles with health care, Democrats forge ties with 'resistance'",Left
208772,The speech I'd like to hear a Democrat give this Independence Day,Left
208816,"To win the working class, Democrats need to start talking straight",Left
209121,Jobs are up. Gas is down. Why do Democrats sound nearly as gloomy as Republicans?,Left
209216,"Clintonâ€™s lead is evaporating, and anxious Democrats see 2008 all over again",Right
209276,The 8 big issues in Sunday's Democratic debate,Neutral
209293,"The Daily 202: Bernie Sanders won the Democratic debate, say pundits and social media",Left
209297,Clinton vs. Sanders: Will Democrats choose evolution — or revolution?,Left
209320,Democrats are wasting their time obsessing over this Depression-era law,Right
209400,"Top Democrats, and a little bit of Hollywood, are rushing to Iowa to boost Hillary Clinton",Left
209507,Democrats would be insane to nominate Bernie Sanders,Right
209630,"Don't underestimate the Donald Trump phenomenon, Democrats",Right
209631,A warning to warring Democrats in the Clinton-Sanders race,Neutral
209696,Why Democrats can't seem to decide between Clinton and Sanders,Neutral
209719,Clinton email scandal: Why it might be time for Democrats to draft Joe Biden,Left
209720,"Clinton, Sanders and why this is a dangerous moment for Democrats",Right
209879,Democrats backing Clinton say she must sharpen her pitch to compete with Sanders,Neutral
209914,Democrats shouldn't fear Sanders's talk of revolution. Their party was built on it.,Left
210126,Democrats troll GOP by floating a Republican for the Supreme Court,Right
210168,"Pay close attention to what Chris Christie just said about Trump, Democrats",Neutral
210187,"S.C. Democrats head to the polls; Clinton, Sanders head out of state",Neutral
210255,"Super Tuesday Democratic primaries: Clinton projected to win in 7 states, Sanders in 4",Neutral
210259,"Democrats are taking the Trump threat very, very seriously. They're right.",Left
210281,"In Democratic race, Sanders's people still see a path, but Clinton's advisers say it's just a cloud of dust",Neutral
210426,"Fox News got Hillary Clinton out of her comfort zone, and even Democrats should be glad",Right
210428,Late night tells 3 times as many jokes about 2016 Republicans as Democrats,Neutral
210450,"Democratic debate in Miami: Clinton, Sanders face off after Michigan surprise",Neutral
210601,How Bernie Sanders is hijacking the Democratic Party to be elected as an independent,Right
210604,Democrats rub salt in the GOP's festering Trump wound,Left
210650,Senate Democrats slam Republican blockade as Garland visits Capitol Hill,Neutral
210849,Ralph Nader: Why Bernie Sanders was right to run as a Democrat,Left
210867,"Sanders projected to win Democratic caucuses in Washington, Alaska",Left
211111,Clinton just blasted Sanders for not being a Democrat. Here's why.,Right
211128,The Democratic race has now devolved into nastiness,Right
211214,"No matter how you measure it, Bernie Sanders isn't winning the Democratic primary",Right
211221,Hillary Clinton's secret weapon against Bernie Sanders: Democratic voters,Neutral
211258,"Democratic Party, Clinton and Sanders campaigns to sue Arizona over voting rights",Neutral
211263,How Sanders supporters can revolutionize the Democratic Party,Left
211342,Sanders is not going to Bern down the Democratic Party. Here's why.,Right
211366,Democrats are winning the Supreme Court fight over Merrick Garland. Big time.,Left
211491,"Obama, who once stood as party outsider, now works to strengthen Democrats",Left
211645,Sanders makes a public plea for Democratic superdelegates to switch allegiances,Left
211680,"After Election Day, Democrats, Republicans and the media have some serious soul-searching to do",Left
211779,Beating Trump won't be as easy as many Democrats think,Right
211854,Democratic focus groups reveal warning signs about Donald Trump,Left
211892,Where Democratic voters don't like either Hillary Clinton OR Bernie Sanders,Right
211997,Here's what happened at Saturday's dramatic Nevada Democratic convention,Neutral
212055,A fractured Democratic Party threatens Clintonâ€™s chances against Trump,Right
212112,Are Democrats frittering away a shot at the Senate majority?,Right
212124,The Democratic Party's divide isn't as big as it was in 2008,Left
212176,Bernie Sanders just declared war on the Democratic establishment,Right
212255,Why so many Sanders supporters don't want to be Democrats,Right
212273,"Yes, Democrats will unify behind Clinton. This political scientist persuasively explains why.",Left
212423,Leading liberals begin new push to unify Democrats around Clinton,Left
212439,Inside Democratsâ€™ Trump-fueled scramble to take back the House,Right
212476,Democrats fear that violent anti-Trump protesters are only helping him,Left
212584,"With Clinton hitting delegate mark, primaries still display Democratic divides",Right
212634,How Bernie Sandersâ€™s day in Washington got eclipsed by Democratic unity,Left
212692,Trump knocks rivals in Florida and Pennsylvania — and not just the Democrats,Right
212779,Sanders prepared to meet with Clinton as District holds final Democratic primary,Left
212853,Fact checking three Democratic claims on assault rifles and guns,Neutral
212872,Republican dads think they're great fathers. Democrats don't.,Neutral
212924,Trump neutralizes Democratsâ€™ attacks by adopting their positions,Right
212971,Democrats stage sit-in on House floor to force gun-control votes,Left
213003,"New energy for Democratsâ€™ gun fight, but same result",Left
213042,Unity efforts hit snag at final meeting over Democratic platform,Left
213119,Democrats on Benghazi committee: Panel 'squandered millions of taxpayer dollars',Right
213204,House could vote on gun bill next week — but not the one Democrats support,Neutral
213353,Democrats are booing Bernie Sanders. But his movement is succeeding.,Neutral
213686,Kerry urges Turkey to maintain democratic principles after coup attempt,Neutral
213725,The Washington Post is live at the Republican (and Democratic) convention,Neutral
213761,Will Texas become another brick in the Democratsâ€™ blue wall?,Left
213783,Ivanka Trump spoke like a Democrat and Republicans absolutely loved it,Right
213809,Clinton and Kaine debut the Democratic ticket in Florida,Neutral
213811,Democrats grapple with intraparty divisions two days before convention opens,Right
213846,Why Michelle Obama has a prime spot at the Democratic National Convention,Left
213871,Democratic National Convention: Bernie Sanders pleads with supporters to back Clinton,Left
213898,Democratic National Convention: Roll call begins for presidential nominee,Neutral
213902,"Here are the best features of each state, according to their Democratic delegates",Neutral
213921,The Washington Post is live at the Democratic National Convention,Neutral
213946,Hillary Clinton accepts Democratic presidential nomination,Neutral
213947,"As Democrats focus on other issues, GOP decries lack of attention to terror threat",Left
213948,Can the Democrats beat Trump with his own words? (It didn't work in the GOP primary.),Left
213949,The Democratic convention has been a slick production — and that's a compliment,Left
213961,Democrats from a mostly white state feel the legacy of a black president,Neutral
213969,Looking for characters in the crowd at the Democratic National Convention,Neutral
213983,It's wonderful what Trump has done for the party — the Democratic Party,Left
213984,"A tale of two conventions: As GOP nominates a dangerous lunatic, Democrats reaffirm commitment to diverse America",Left
213990,FBI probes suspected breach of another Democratic organization by Russian hackers,Right
214033,Democratsâ€™ loose talk on student loans,Right
214081,Top Democratic National Committee officials resign in wake of email breach,Neutral
214219,The crusade of a Democratic superlawyer with multimillion-dollar backing,Left
214322,"Clinton sticks to Democratsâ€™ talking points, offers few specifics in her economic speech",Neutral
214347,Election Day looks good for the Democrats — with one crucial exception,Left
214637,Inside the exclusive events helping to fund Clinton and the Democratic Party,Left
214758,Clinton gets first national intelligence briefing as Democratic presidential nominee,Left
214806,Where are the #NeverHillary Democrats?,Neutral
214829,Democrats ask the FBI to investigate Trump advisersâ€™ Russia ties,Left
214952,Can Democrats ride an anti-Trump wave to retake the House and Senate?,Left
215090,Democrats wonder and worry: Why isn't Clinton far ahead of Trump?,Right
215189,House Democrats ask for Justice investigation as New York AG looks into Trump Foundation,Left
215196,Nancy Pelosi: Hillary Clinton will win. How big determines the Democrats' fate in the House.,Left
215250,Dear Democrats: Stop freaking out,Left
215326,"Among Democrats, deep concern about Clintonâ€™s Hispanic strategy",Right
215327,"For Democrats, a fresh chance to remind voters of Trump's role in 'birtherism'",Left
215507,Democratic hopes of winning Senate fade as Trump proves less toxic for Republicans,Left
215745,Democrats pounce on Trump's comments about the military and PTSD,Neutral
215813,How Donald Trump is — and isn't — helping Democrats retake Congress,Left
215905,Why Democrats in tight races aren't going all in on Trump,Neutral
216167,Two Democratic operatives lose jobs after James O'Keefe sting,Neutral
216168,House GOP leaders warn: Fundraising gap with Democrats could lead to 'substantial losses',Left
216209,Joe Biden wants to make sure Democrats don't give up on Trump voters,Left
216268,"Even if Democrats win the Senate in 2016, their majority is unlikely to endure",Right
216355,"For Democrats, defeating Donald Trump isn't enough",Left
216381,Democrats should stop dancing on the GOP's grave,Right
216460,"In final sprint, Trump targets Democratic states while Clinton tries to gin up enthusiasm among minorities",Neutral
216525,"Post-ABC Tracking Poll: Trump 46, Clinton 45, as Democratic enthusiasm dips",Neutral
216549,Here's how you destroy a democratic republic,Neutral
216625,"In America's democratic showcase, the world sees a model of what not to do",Neutral
216639,An early sign Trump is being out-organized: A big Democratic advantage in Nevada voting,Left
216695,"Relax, Democrats! A Trump win would be a third Obama term.",Left
216771,"Keith Ellison, Howard Dean offered as possible DNC chairs as Democrats seek to regroup",Left
216833,Glenn Greenwald: Trump will have vast powers. He can thank Democrats for them.,Right
216858,What the DNC chair race tells us about the fight for the Democratic Party's future,Neutral
216990,President Trump's Cabinet picks are likely to be easily confirmed. That's because of Senate Democrats.,Right
217019,"Cory Booker, Zephyr Teachout and more on the Democratsâ€™ future",Neutral
217154,What will it take for Democrats to woo the white working class?,Left
217231,The race for the 2020 Democratic presidential nomination is now open,Neutral
217305,Nancy Pelosi chosen again as House Democratic leader — but tally suggests deep division,Right
217309,"Democrats, skip the civil war",Right
217314,Democrats should pick their health-care battles,Neutral
217360,"Democrats need to focus on the gut, not the head",Left
217393,"Paul Ryan isn't ruling out Medicare privatization, and it isn't just Democrats who are wary",Left
217509,Senate Democrats threaten brief shutdown over policies they hope Trump will support,Left
217516,Republicans need to challenge Democrats on sanctuary cities,Right
217543,How Schumer and the Democrats are preparing to fight,Left
217545,Red-state Democrats end shutdown threat over coal miners' health care,Neutral
217568,Democrats search for a path back into rural America's good graces,Left
217689,Democrats warn State Department of potential Trump 'witch-hunts',Left
217715,"Amid outcry, N.C. GOP's plan to curb Democratic governorâ€™s power is signed into law",Neutral
217864,Democrats are intimidated by Trump's Cabinet of successful superstars,Left
217894,Echoes of 2016 fight shape race to run the Democratic National Committee,Neutral
218025,Why punishing Democrats for their gun-control sit-in is dicey territory for Paul Ryan,Left
218043,Democrats will run from Obama's awful foreign policy legacy,Right
218050,Democrats' new leader suggests John Kerry just 'emboldened extremists.' Meet your 2017 wild card.,Neutral
218065,N.C.'s outgoing GOP governor appears to make one last attempt to stick it to the Democrat who beat him,Left
id,title,Neutral
151944,Unity at the Republican convention? Forget about it,Left
152161,Bikers for Trump at Republican national convention: 'We're part of a movement',Right
152174,Trump's meeting with congressional Republicans inspires divided response,Right
152208,Republican-authored voting laws in Wisconsin and Kansas overturned,Left
152598,"The Republicans tried to sink Obama. Instead, the party imploded",Left
153010,Donald Trump tries to woo Colorado Republicans – with 'icon' Sarah Palin,Right
153077,Republican defense community fills Reagan shrine with prayers over Trump,Right
153091,Roger Ailes built the Republican party – now both are crumbling in plain sight,Left
153253,Richard Nixon library's reopening highlights Republican party's rift,Left
153427,Life after Trump: Republicans brace for betrayal and civil war after 2016,Left
153521,Republicans for Hillary? Clinton campaign woos those lost by Trump,Left
153603,Most Americans do not feel represented by Democrats or Republicans – survey,Left
153711,Trump groping tape turns debate attack into chaotic Republican retreat,Left
153869,'Very weak': Donald Trump blasts Republican senator Jeff Flake,Left
154020,Jon Stewart on Republicans lining up to back Trump: 'Those guys are the swamp',Left
154064,"Game of Thrones: Republicans hate it, Democrats love it – supposedly",Neutral
154066,Republican lawmaker: call for Hillary Clinton execution was 'hyperbole',Right
154176,"As Republicans lose their grip on North Carolina, they deal one final blow",Left
154279,'How do we support a racist?' Young Republicans grapple with 2016 election,Left
155533,"Republicans have themselves to blame for the slow economy, study says",Left
155556,'Icky Trump': White Stripes T-shirt is latest artwork to condemn Republican,Left
155574,The growing list of Republicans withdrawing support for Donald Trump,Left
155606,The Republicans are delivering America into Putin's hands,Left
155658,The ministering of fear: dystopia and loathing at the Republican convention,Left
155804,Fact check: are older Americans really more likely to vote Republican?,Right
155855,Why a Nevada congressman is the poster boy for Republicans' election day fears,Left
155919,How Ivanka Trump used the Republican convention as a fashion show,Left
155979,"If Donald Trump loses, will the Republican party sink with him?",Left
156366,Paul Ryan lists Trump-era priorities as he insists Republicans have 'mandate',Right
156484,UFC president Dana White stumps for Trump at Republican convention,Right
156546,Republican Mark Kirk singles out rival Tammy Duckworth's Asian heritage,Neutral
156800,Poll suggests voters would be leaning Republican with another candidate,Right
156810,Cracks deepen inside troubled marriage of Trump and Republican party,Left
156842,Republican national convention likely to draw wide range of protesters,Left
157067,Trump's Republican party hits new low: relentless exploitation of genuine grief,Left
157290,Tribe called vest: deconstructing the uniform of the young Republican,Right
157659,"Obama like 'drug dealer-in-chief' after Iran payment, says Republican senator",Right
157801,The Trump Hut: hair-based protest hopes to wig out Republican convention,Left
157968,Republican delegate sues to avoid voting for Donald Trump at convention,Left
160727,Republicans Take The First Step To Repeal Obamacare,Right
160907,FBI's Comey Says Russia Also 'Harvested' Data From Republicans,Left
161273,Republican Plan To Replace Obamacare Would Turn Medicaid Over To States,Left
161311,Meet The Republican Governors Who Don't Want To Repeal All Of Obamacare,Left
161333,Republicans Eye 'Once In A Generation' Chance At Tax Overhaul,Right
161582,Senate Republicans Defy Democrats' Boycott To Advance Trump Nominees,Right
161614,Senate Republicans Bypass Another Boycott By Democrats To Advance EPA Nominee,Right
161806,Republicans Vote To Silence Sen. Elizabeth Warren In Confirmation Debate,Left
162056,Republican Health Care Proposal Would Cover Fewer Low-Income Families,Left
162150,"New York Republican Rep. Tom Reed Faces Angry Crowds, Deep In Trump Country",Left
162448,"With Republicans In Charge, Democrats Plan To Redefine Their Mission",Left
162641,4 Challenges Trump And Republicans Face When It Comes To Health Care,Left
162701,State Republicans Push For More Restrictive Voting Laws,Left
162766,The Winners And Losers In The Republican Health Care Plan,Neutral
162946,Trump Claims To Move Some Republicans From 'No' To 'Yes' On GOP Health Care Bill,Right
162993,5 Charts That Explain The CBO Report On The Republican Health Plan,Right
163010,"Republicans Praise Gorsuch, Democrats Decry Garland Treatment On Day 1 Of Hearings",Neutral
163039,Trump Says Republicans Will Lose In 2018 If They Don't Support GOP Health Care Bill,Neutral
163084,Repeal Of Health Law Could Force Tough Decisions For Arizona Republicans,Left
163144,Republicans Admit Defeat On Health Care Bill: 'Obamacare Is The Law Of The Land',Left
163177,Oops ... PAC Runs TV Ads Thanking Some Republicans For Repealing Obamacare,Right
163201,"Failed House Vote Is 'A Great Opportunity' For Republicans, Former House Leader Says",Right
163374,Republicans 'Turn The Cannons On Each Other' In Week Of Public Feuding,Left
163615,Republicans Are Using An Obscure Law To Repeal Some Obama-Era Regulations,Right
163655,Republicans Now Control Obamacare. Will Your Coverage Change?,Right
163934,"Ga. Republican, At Center Of Planned Parenthood Controversy, Back In Spotlight",Left
163935,Georgia Special Election Headed To Runoff As Republicans Avoid Nightmare Scenario,Neutral
164383,Health Care Vote Could Threaten Republican House Majority,Left
164423,'Oracle Of Omaha': Republican Health Care Bill 'A Huge Tax Cut For Guys Like Me',Right
164487,Fact-Checking Republicans' Defense Of The GOP Health Bill,Right
164488,"At Town Hall Meeting, Republican Lawmakers Get An Earful Over Health Care",Left
164545,Some Vulnerable Republicans Begin To Question Timing Of Comey's Firing,Right
164665,Supreme Court Declines Republican Bid To Revive North Carolina Voter ID Law,Left
164666,Secret Republican Senate Talks Are Shaping Health Care Legislation,Right
164681,Republicans Restrained In Response To Trump Sharing Intelligence With Russia,Right
165030,Republican Gianforte Wins Montana House Race Despite Assault Charge,Left
165578,Who Is Rep. Steve Scalise? Republican Majority Whip Shot In Virginia,Neutral
165735,Firm Contracted By Republican Groups Left Millions Of Voter Files Unsecured Online,Left
165756,"Republicans Hold Georgia House Seat, Dashing Democrats' Hopes",Right
165822,Senate Republicans Reveal Long-Awaited Affordable Care Act Repeal Bill,Neutral
165858,What The Man Who Ran Obamacare Thinks About The Republican Health Care Plan,Neutral
165951,Senate Republicans Alter Health Care Bill To Avoid 'Death Spiral',Left
166011,Veterans Helped By Obamacare Worry About Republican Repeal Efforts,Left
166015,Just 17 Percent Of Americans Approve Of Republican Senate Health Care Bill,Left
166089,"He Was Born Republican Royalty, But 'Jebcito' Is From Miami",Right
166302,Economy And Immigration: What's Dividing Republicans,Left
166449,The Sixth Republican Debate In 100 Words (And 4 Videos),Neutral
166466,Establishment Republicans Scramble To Top Trump,Right
166513,Republicans' White Working-Class Trap: A Growing Reliance,Neutral
166682,Pinch Me? Some Republicans Wonder If Trump's Campaign Is An 'Ambien Dream',Right
166837,What Young Republicans Have To Say About Their Party's Candidates,Right
166964,Republican Debate: 5 Things You Missed,Neutral
166965,New Hampshire Republican Debate: 3 Things To Watch Saturday Night,Neutral
167025,WATCH: Republicans — Then And Now — Talking About Drug Addiction,Neutral
167071,Chris Christie Drops Out Of Republican Race For President,Neutral
167072,Carly Fiorina Ends Bid For Republican Presidential Nomination,Neutral
167199,Expect Obama To Try To Box In Republicans With His Supreme Court Nominee,Left
167329,Republican Candidates Look To Appeal To Nevada's Changing Conservatives,Right
167353,Senate Republicans Agree To Block Obama's Supreme Court Nominee,Left
167376,Texans Warn Amped Up Rhetoric Is Erasing Republicans' Progress With Latinos,Left
167401,Here Are 5 Texas-Sized Things To Watch When Republicans Debate Tonight,Neutral
167426,Will High Tide Of Primary Voter Turnout Float Republicans In November?,Right
167554,Here's Just How Massive Republicans' Super Tuesday Turnout Was,Right
167555,Elections 2016: Democratic And Republican Delegate Tracker,Neutral
167569,Is A Brokered Convention The Most Likely Way Republicans Can Stop Trump?,Neutral
167588,4 Things To Watch For In Tonight's Republican Debate,Neutral
167604,Is The Republican Party On The Verge Of A Historic Crackup?,Left
167706,Republicans Keep Posting Phenomenal Turnout Numbers,Right
167730,Republican Debate: Which Donald Trump Will Take The Stage Tonight?,Neutral
167788,FACT CHECK: Republican Candidates On Keeping Or Changing Social Security,Neutral
167808,How 2 Powerful Streams Of Republicanism Are Headed For Cleveland,Right
167875,"Merrick Garland Has A Reputation Of Collegiality, Record Of Republican Support",Right
167886,Republicans Are Far Outstripping Democrats In Primary Turnout,Right
167964,Young Republicans Ponder Trump's Lasting Impact On The GOP,Left
168056,Biden Concedes Obama Nominated More Moderate Judge To Win Over Republicans,Right
168518,Why Trump Supporters Have Declared War On Colorado's Republican Party,Left
168528,Will The Republican Party Be Remade In Trump's Image?,Right
168822,"California Republicans Move Into Spotlight, With Prospect Of Crowning Trump ",Right
169031,"Republican Sen. Ben Sasse Calls For Third-Party Challenger To Trump, Clinton",Neutral
169430,Rising Sea Levels Made This Republican Mayor A Climate Change Believer,Left
169635,Mitch McConnell: Republican Party Is At An 'All-Time High',Right
170005,3 More Prominent Republicans Say They Cannot Endorse Donald Trump,Left
170178,Republican Executives Are Among Business Leaders Endorsing Clinton,Left
170579,Some Delegates May Carry Guns Around Cleveland During Republican Convention,Right
170676,Republican Platform Tilts Right Of Trump On LGBT Issues,Right
170767,Paul Ryan's Dilemma: The Republican Party And Its Presidential Candidate,Right
170825,"Republican National Convention Speakers, Day 1",Neutral
170828,"Dumpster Fires, Fishing And Travel: These Republicans Are Sitting Out The RNC",Left
170849,Speakers Hammer Clinton On Night 2 Of Republican Convention,Neutral
170850,Republicans Officially Nominate Donald Trump For President,Right
170910,Roundup: The Republican National Convention And Race (So Far),Neutral
170931,"Cleveland, Rocked: Music At The Republican National Convention",Right
171121,"FACT CHECK: Donald Trump's Republican Convention Speech, Annotated",Neutral
171240,"Obama Calls Trump 'Unfit' To Be President, Questions Why Republicans Still Endorsing",Left
171357,How The Trump Campaign Weakened The Republican Platform On Aid To Ukraine,Left
172152,Has Donald Trump Permanently Altered The Republican Party's DNA?,Right
172640,"Religious Voters May Lean Republican, But Feel Conflicted About The Candidates",Right
172791,Republicans Say Obama Administration Is Giving Away The Internet,Left
173103,Republicans Call For Donald Trump To Drop Out; Trump Says He Won't Quit,Left
173173,Here's Why So Many Republicans Deserted Trump This Time Around,Left
173225,"This Election Might Actually Put Utah, Solidly Republican For 48 Years, In Play",Left
173637,The Case For Republicans To Consider Merrick Garland's Nomination,Right
173842,"If Clinton Wins, Republicans Suggest Shrinking Size of Supreme Court",Neutral
173948,This House Race Shows It's Not So Easy For Republicans To Separate From Trump,Neutral
174023,GOP Leaders Make Peace With Trump In Favor Of 'Unified Republican Government',Right
174032,Republicans Keep Control Of The Senate As Democrats Largely Falter,Right
174171,Paul Ryan Renominated By Republicans As Speaker,Neutral
174220,Republican Governors Thrilled With Increased Influence In Washington,Right
174336,"On Waterboarding, A President Trump Could Face Resistance From Some Republicans",Neutral
174342,"If Republicans Repeal Obamacare, Ryan Has Replacement Blueprint",Right
174882,Obamacare's Demise Could Be Quicker Than Republicans Intend,Left
175053,"Despite Partisan Rancor, Democrats And Republicans Can Agree On Dogs",Neutral
175176,"Latinos Will Never Vote For A Republican, And Other Myths About Hispanics From 2016",Left
175177,'Dawn Of A New Unified Republican Government' Coming In 2017,Right
175178,"If Republicans Repeal Health Law, Paying For A Replacement Could Be Tough",Left
175205,"White House Sharpens Its Case For Obamacare, As Republicans Sharpen Knives",Neutral
175535,Rough start for U.S. Republicans on first day of Trump-era Congress,Left
175588,Republicans make repealing Obamacare 'first order of business',Right
175589,"With one bill, Republicans fast track plan to undo Obama regulations",Right
175740,Ex-Republican Party head Barbour to lobby U.S. for Ukraine,Neutral
175805,Republican senators urge Trump to embrace findings on Russia hacking,Right
175914,Russia hacked Republican state campaigns but not Trump's: FBI head,Neutral
176030,U.S. Republicans start framework for Obamacare replacement,Right
176278,Quarter of Republicans would keep Obamacare: Reuters/Ipsos poll,Neutral
176621,Republicans propose giving U.S. states option to keep Obamacare,Right
176728,Republicans lay out plans for Obamacare repeal,Right
176781,"Tensions simmer below surface as Trump, Republicans map strategy",Right
176931,Republicans take first steps to kill Obama-era regulations,Right
176998,U.S. House Republicans finalize list of rules to kill in Wednesday vote,Right
177080,Trump urges Republicans to 'go nuclear' to defend high court pick,Right
177090,U.S. Republicans wrestle with effort to gut Obamacare,Left
177502,"Republican plan would ease Wall Street rules, as party embraces deregulation",Right
177518,Nine Republican senators urge Trump to pursue tough Russia policy,Right
177538,"Skepticism over Trump's 'wall' cost simmers among Democrats, border Republican",Right
177776,Republican senators start attack on U.S. consumer financial watchdog,Left
177866,"Trump, Republicans set timeframe for introducing Obamacare replacement",Right
177898,"In Trump legislative void, Republicans slow to tackle big issues",Left
178176,Republicans more concerned by leaks than Trump team Russian ties: Reuters/Ipsos poll,Neutral
178177,"Republicans battle over taxes in Kansas, other states",Neutral
178215,Exclusive: Trump says Republican border tax could boost U.S. jobs,Right
178281,"South Carolina Republican's town hall starts rowdy, ends peaceably",Right
178440,Republicans lack agreement on Obamacare ahead of Trump speech,Neutral
178500,Trump gives nod to Republican tax-credit proposal on Obamacare,Right
178853,Industry questions higher insurance costs under Republican plan,Left
178941,"Republican U.S. health plan clears first hurdles, fate uncertain",Neutral
179109,Trump budget opens new fight among Republicans,Right
179163,Republican plan to repeal Obamacare would leave millions uninsured: report,Left
179165,Republican Obamacare repeal would benefit wealthiest: study,Right
179285,"Trump's budget cuts to domestic, aid programs draw Republican scorn",Left
179308,"In challenge to Trump, 17 Republicans join fight against global warming",Right
179338,"Leading Republicans, Democrats reject Trump's Obama wiretap assertion",Neutral
179339,"Republicans split, conservatives angry as healthcare overhaul inches ahead",Left
179503,"Republicans revamp U.S. health bill, boost benefits to older Americans",Right
179562,Trump's Russian imbroglio prompts Republican rethink on surveillance law,Neutral
179710,Ex-head of Colorado Republicans charged with voter fraud,Left
179736,Republican Nunes apologizes over handling of Trump surveillance claim,Right
179789,Nearly half of Americans say Republican healthcare reform 'not an improvement': Reuters/Ipsos poll,Left
179790,"With healthcare bill dead, Republicans turn to taxes",Left
179820,Powerful Texas Republican sees tough road for 'bathroom bill',Neutral
179923,How Republicans can hobble Obamacare even without repeal,Right
180006,House Republicans reject bids to obtain Trump tax returns,Left
180021,"Exclusive: As Democratic attorneys general target Trump, Republican AGs target them",Neutral
180061,Exclusive: Republicans mostly blame Congress for healthcare reform failure - Reuters/Ipsos poll,Right
180188,Armenia's ruling Republican party leads in parliament vote: exit poll,Neutral
180252,Trump talks healthcare with Republican critic on golf course,Neutral
180341,Window closing for Republican stealth assault on U.S. regulations,Left
180343,Senate Republican leader starts clock ticking to Gorsuch showdown,Right
180378,More talks but no decisions on Republican push to overhaul healthcare,Right
180654,"In Georgia, a Democrat's 'Make Trump Furious' campaign rattles Republicans",Left
180801,"At home, rebel Republican lawmakers pay no price for defying Trump",Left
181045,Republican vows 'all hands on deck' in Georgia congressional runoff,Right
181148,"Exxon probe is unconstitutional, Republican prosecutors say",Right
181416,Democratic state attorneys general decry student loan rework by Republicans,Neutral
181476,Trump's plan to slash business taxes seen as 'guidepost' by congressional Republicans,Right
181481,Republicans take next step in U.S. deregulation with Senate bill,Right
181773,Trump struggles to win over moderate Republicans on healthcare overhaul,Right
181880,"House Republicans repeal Obamacare, hurdles await in U.S. Senate",Neutral
182347,Democrats in U.S. Senate try to slow Republican deregulation,Neutral
182690,Supreme Court tosses Republican-drawn North Carolina voting districts,Left
182812,Republican wins Montana special election despite assault charge,Left
183185,"Facing hometown anger, some Republican lawmakers split from Trump on key issues",Left
183540,Republicans take knife to post-crisis Wall Street reforms,Left
183574,Some Republican lawmakers urge Trump not to reverse Cuba opening,Neutral
183598,"White House, Congress Republicans nearing key tax overhaul decisions",Right
183827,"Trump hosts lunch with Republican senators, Obamacare repeal on menu",Neutral
183930,U.S. states could not set self-driving car rules under Republican plan,Neutral
